id,api_uri,first_name,middle_name,last_name,date_of_birth,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct
T000460,https://api.propublica.org/congress/v1/members/T000460.json,Mike,,Thompson,1951-01-24,D,,RepThompson,RepMikeThompson,CongressmanMThompson,400403,57872,3564,29901,N00007419,/m/024sdl,https://mikethompson.house.gov/,https://mikethompson.house.gov/rss.xml,,true,-0.395,,20,2018,529,0,0,ocd-division/country:us/state:ca/cd:5,231 Cannon House Office Building,202-225-3311,202-225-4335,CA,5,false,0605,0,94.71
T000462,https://api.propublica.org/congress/v1/members/T000462.json,Pat,,Tiberi,1962-10-21,R,,TiberiPress,RepPatTiberi,PatTiberi,400406,88155,8404,20130,N00009699,/m/02zfh_,https://tiberi.house.gov/,https://tiberi.house.gov/news/rss.aspx,,true,0.389,,18,2018,529,64,0,ocd-division/country:us/state:oh/cd:12,1203 Longworth House Office Building,202-225-5355,202-226-4523,OH,12,false,3912,12.1,93.98
T000463,https://api.propublica.org/congress/v1/members/T000463.json,Michael,R.,Turner,1960-01-11,R,,RepMikeTurner,RepMikeTurner,CongressmanTurner,400411,1003607,45519,20342,N00025175,/m/03440l,https://turner.house.gov/,https://turner.house.gov/rss.xml,,true,0.266,,16,2018,529,5,0,ocd-division/country:us/state:oh/cd:10,2368 Rayburn House Office Building,202-225-6465,202-225-6754,OH,10,false,3910,0.95,91.22
T000465,https://api.propublica.org/congress/v1/members/T000465.json,Niki,,Tsongas,1946-04-26,D,,NikiInTheHouse,RepTsongas,RepTsongas,412254,21764,89417,20754,N00029026,/m/02qn5w8,https://tsongas.house.gov/,https://tsongas.house.gov/rss/press-releases.xml,,true,-0.4,,12,2018,529,47,0,ocd-division/country:us/state:ma/cd:3,1714 Longworth House Office Building,202-225-3411,202-226-0771,MA,3,false,2503,8.88,96.06
T000467,https://api.propublica.org/congress/v1/members/T000467.json,Glenn,,Thompson,1959-07-27,R,,CongressmanGT,CongressmanGT,CongressmanGT,412317,1031359,24046,20946,N00029736,/m/0409b0_,https://thompson.house.gov/,https://thompson.house.gov/rss.xml,,true,0.308,,10,2018,529,2,0,ocd-division/country:us/state:pa/cd:5,124 Cannon House Office Building,202-225-5121,202-225-5796,PA,5,false,4205,0.38,91.84
T000468,https://api.propublica.org/congress/v1/members/T000468.json,Dina,,Titus,1950-05-23,D,,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,412318,1021622,2629,20927,N00030191,/m/07hwl2,https://titus.house.gov/,https://titus.house.gov/rss.xml,,true,-0.294,,6,2018,529,49,0,ocd-division/country:us/state:nv/cd:1,2464 Rayburn House Office Building,202-225-5965,,NV,1,false,3201,9.26,96.67
T000469,https://api.propublica.org/congress/v1/members/T000469.json,Paul,,Tonko,1949-06-18,D,,RepPaulTonko,reppaultonko,reppaultonko,412319,1031353,4403,20934,N00030196,/m/0gzy4c,https://tonko.house.gov/,,,true,-0.422,,10,2018,529,5,13,ocd-division/country:us/state:ny/cd:20,2463 Rayburn House Office Building,202-225-5076,202-225-5077,NY,20,false,3620,0.95,95.8
T000470,https://api.propublica.org/congress/v1/members/T000470.json,Scott,,Tipton,1956-11-09,R,,RepTipton,CongressmanScottTipton,RepScottTipton,412405,60384,65403,21111,N00027509,/m/0bn82p,https://tipton.house.gov/,https://tipton.house.gov/rss.xml,,true,0.461,,8,2018,529,9,0,ocd-division/country:us/state:co/cd:3,218 Cannon House Office Building,202-225-4761,202-226-9669,CO,3,false,0803,1.7,91.92
T000472,https://api.propublica.org/congress/v1/members/T000472.json,Mark,,Takano,1960-12-10,D,,RepMarkTakano,RepMarkTakano,RepMarkTakano,412520,2737,22337,21312,N00006701,/m/0k3lj_y,https://takano.house.gov/,,,true,-0.477,,6,2018,529,18,0,ocd-division/country:us/state:ca/cd:41,1507 Longworth House Office Building,202-225-2305,202-225-7018,CA,41,false,0641,3.4,95.69
T000474,https://api.propublica.org/congress/v1/members/T000474.json,Norma,,Torres,1965-04-04,D,,NormaJTorres,RepNormaTorres,,412617,76129,,21508,N00036107,/m/03wd1hs,https://torres.house.gov/,https://torres.house.gov/rss.xml,,true,-0.37,,4,2018,529,8,0,ocd-division/country:us/state:ca/cd:35,1713 Longworth House Office Building,202-225-6161,202-225-8671,CA,35,false,0635,1.51,96.35
T000475,https://api.propublica.org/congress/v1/members/T000475.json,Dave,,Trott,1960-10-16,R,,repdavetrott,RepDaveTrott,,412636,76679,152477,21528,N00035607,/m/0x0fzkk,https://trott.house.gov/,https://trott.house.gov/rss.xml,,true,0.373,,4,2018,529,7,0,ocd-division/country:us/state:mi/cd:11,1722 Longworth House Office Building,202-225-8171,,MI,11,false,2611,1.32,95.59
T000477,https://api.propublica.org/congress/v1/members/T000477.json,Scott,,Taylor,1979-06-27,R,,,,,412727,96047,144514,,N00031263,/m/011bsmj8,https://taylor.house.gov/,https://taylor.house.gov/rss.xml,,true,,,2,2018,529,13,0,ocd-division/country:us/state:va/cd:2,412 Cannon House Office Building,202-225-4215,,VA,2,false,5102,2.46,96.71
T000478,https://api.propublica.org/congress/v1/members/T000478.json,Claudia,,Tenney,1961-02-04,R,,RepTenney,RepClaudiaTenney,,412720,103481,127668,,N00036351,/m/0g5s72n,https://tenney.house.gov/,https://tenney.house.gov/rss.xml,,true,,,2,2018,529,4,0,ocd-division/country:us/state:ny/cd:22,512 Cannon House Office Building,202-225-3665,,NY,22,false,3622,0.76,93.14
U000031,https://api.propublica.org/congress/v1/members/U000031.json,Fred,,Upton,1953-04-23,R,,RepFredUpton,RepFredUpton,RepFredUpton,400414,12127,26906,15446,N00004133,/m/02d4c3,https://upton.house.gov/,https://upton.house.gov/news/rss.aspx,,true,0.339,,32,2018,529,0,0,ocd-division/country:us/state:mi/cd:6,2183 Rayburn House Office Building,202-225-3761,202-225-4986,MI,6,false,2606,0,89.6
V000081,https://api.propublica.org/congress/v1/members/V000081.json,Nydia,M.,Velázquez,1953-03-28,D,,NydiaVelazquez,8037068318,nydiavelazquez,400416,26160,26975,29378,N00001102,/m/03sjbt,https://velazquez.house.gov/,,,true,-0.544,,26,2018,529,12,0,ocd-division/country:us/state:ny/cd:7,2302 Rayburn House Office Building,202-225-2361,202-226-0327,NY,7,false,3607,2.27,95.16
V000108,https://api.propublica.org/congress/v1/members/V000108.json,Peter,J.,Visclosky,1949-08-13,D,,RepVisclosky,repvisclosky,PeteVisclosky1,400417,6785,26851,15124,N00003813,/m/022r85,https://visclosky.house.gov/,https://visclosky.house.gov/rss.xml,,true,-0.402,,34,2018,529,18,0,ocd-division/country:us/state:in/cd:1,2328 Rayburn House Office Building,202-225-2461,202-225-2493,IN,1,false,1801,3.4,95.3
V000129,https://api.propublica.org/congress/v1/members/V000129.json,David,,Valadao,1977-04-14,R,,RepDavidValadao,CongressmanDavidValadao,congressmanvaladao,412515,623702,120200,21307,N00033367,/m/0g55rlx,https://valadao.house.gov/,https://valadao.house.gov/news/rss.aspx,,true,0.255,,6,2018,529,11,0,ocd-division/country:us/state:ca/cd:21,1728 Longworth House Office Building,202-225-4695,202-226-3196,CA,21,false,0621,2.08,91.51
V000130,https://api.propublica.org/congress/v1/members/V000130.json,Juan,,Vargas,1961-03-07,D,,RepJuanVargas,RepJuanVargas,RepJuanVargas,412522,8297,29100,21314,N00007021,/m/076bp4,https://vargas.house.gov/,https://vargas.house.gov/rss.xml,,true,-0.377,,6,2018,529,8,0,ocd-division/country:us/state:ca/cd:51,1605 Longworth House Office Building,202-225-8045,202-225-9073,CA,51,false,0651,1.51,95.97
V000131,https://api.propublica.org/congress/v1/members/V000131.json,Marc,,Veasey,1971-01-03,D,,RepVeasey,CongressmanMarcVeasey,marcveasey,412579,79466,49671,21365,N00033839,/m/0kmnfw5,https://veasey.house.gov/,https://veasey.house.gov/rss.xml,,true,-0.414,,6,2018,529,1,0,ocd-division/country:us/state:tx/cd:33,1519 Longworth House Office Building,202-225-9897,202-225-9702,TX,33,false,4833,0.19,94.7
V000132,https://api.propublica.org/congress/v1/members/V000132.json,Filemon,,Vela,1963-02-13,D,,RepFilemonVela,USCongressmanFilemonVela,,412580,95434,137719,21366,N00034349,/m/0ll43fz,https://vela.house.gov/,,,true,-0.304,,6,2018,529,6,0,ocd-division/country:us/state:tx/cd:34,437 Cannon House Office Building,202-225-9901,202-225-9770,TX,34,false,4834,1.13,90.25
W000187,https://api.propublica.org/congress/v1/members/W000187.json,Maxine,,Waters,1938-08-15,D,,MaxineWaters,MaxineWaters,MaxineWaters,400422,1953,26759,29106,N00006690,/m/024tyk,https://waters.house.gov/,,,true,-0.661,,28,2018,529,19,0,ocd-division/country:us/state:ca/cd:43,2221 Rayburn House Office Building,202-225-2201,202-225-7854,CA,43,false,0643,3.59,95.49
W000791,https://api.propublica.org/congress/v1/members/W000791.json,Greg,,Walden,1957-01-10,R,,RepGregWalden,repgregwalden,RepGregWalden,400419,57892,2979,29932,N00007690,/m/033tx_,https://walden.house.gov/,,,true,0.341,,20,2018,529,3,0,ocd-division/country:us/state:or/cd:2,2185 Rayburn House Office Building,202-225-6730,202-225-5774,OR,2,false,4102,0.57,92.4
W000795,https://api.propublica.org/congress/v1/members/W000795.json,Joe,,Wilson,1947-07-31,R,,RepJoeWilson,JoeWilson,RepJoeWilson,400433,1002567,3985,20138,N00024809,/m/03tll0,https://joewilson.house.gov/,https://joewilson.house.gov/rss.xml,,true,0.548,,18,2018,529,3,0,ocd-division/country:us/state:sc/cd:2,1436 Longworth House Office Building,202-225-2452,202-225-2455,SC,2,false,4502,0.57,98.1
W000797,https://api.propublica.org/congress/v1/members/W000797.json,Debbie,,Wasserman Schultz,1966-09-27,D,,RepDWStweets,RepDWS,RepWassermanSchultz,400623,86882,24301,20504,N00026106,/m/04cmyw,https://wassermanschultz.house.gov/,https://wassermanschultz.house.gov/rss/press-releases.xml,,true,-0.432,,14,2018,529,61,0,ocd-division/country:us/state:fl/cd:23,1114 Longworth House Office Building,202-225-7931,202-226-2052,FL,23,false,1223,11.53,96.58
W000798,https://api.propublica.org/congress/v1/members/W000798.json,Tim,,Walberg,1951-04-12,R,,RepWalberg,RepWalberg,RepWalberg,412213,1022844,8618,20725,N00026368,/m/0d7n3m,https://walberg.house.gov/,,,true,0.529,,8,2018,529,2,0,ocd-division/country:us/state:mi/cd:7,2436 Rayburn House Office Building,202-225-6276,202-225-6281,MI,7,false,2607,0.38,94.69
W000799,https://api.propublica.org/congress/v1/members/W000799.json,Tim,,Walz,1964-04-06,D,,RepTimWalz,,1529tjw,412214,1018510,65443,20726,N00027467,/m/06wntz,https://walz.house.gov/,https://walz.house.gov/rss.xml,,true,-0.272,,12,2018,529,7,0,ocd-division/country:us/state:mn/cd:1,2313 Rayburn House Office Building,202-225-2472,202-225-3433,MN,1,false,2701,1.32,94.06
W000800,https://api.propublica.org/congress/v1/members/W000800.json,Peter,,Welch,1947-05-02,D,,PeterWelch,PeterWelch,reppeterwelch,412239,1019990,51272,20750,N00000515,/m/0db4gl,https://welch.house.gov/,https://welch.house.gov/rss.xml,,true,-0.411,,12,2018,529,20,0,ocd-division/country:us/state:vt/cd:1,2303 Rayburn House Office Building,202-225-4115,202-225-6790,VT,1,true,5000,3.78,95.87
W000804,https://api.propublica.org/congress/v1/members/W000804.json,Robert,J.,Wittman,1959-02-03,R,,RobWittman,RepRobWittman,RobWittman,412255,1028089,58133,20756,N00029459,/m/03cx7ld,https://wittman.house.gov/,,,true,0.41,,12,2018,529,7,0,ocd-division/country:us/state:va/cd:1,2055 Rayburn House Office Building,202-225-4261,202-225-4382,VA,1,false,5101,1.32,95.98
W000806,https://api.propublica.org/congress/v1/members/W000806.json,Daniel,,Webster,1949-04-27,R,,RepWebster,RepWebster,repdanwebster,412410,30504,24302,21116,N00026335,/m/03cg47l,https://webster.house.gov/,,,true,0.468,,8,2018,529,48,0,ocd-division/country:us/state:fl/cd:11,1210 Longworth House Office Building,202-225-1002,202-225-0999,FL,11,false,1211,9.07,96.88
W000808,https://api.propublica.org/congress/v1/members/W000808.json,Frederica,,Wilson,1942-11-05,D,,RepWilson,RepWilson,repfredericawilson,412412,87016,17319,21118,N00030650,/m/03cg3tv,https://wilson.house.gov/,,,true,-0.473,,8,2018,529,21,0,ocd-division/country:us/state:fl/cd:24,2445 Rayburn House Office Building,202-225-4506,202-226-0777,FL,24,false,1224,3.97,97.05
W000809,https://api.propublica.org/congress/v1/members/W000809.json,Steve,,Womack,1957-02-18,R,,Rep_SteveWomack,RepSteveWomack,CongressmanWomack,412402,1033625,71815,21108,N00031857,/m/0cmcvkz,https://womack.house.gov/,https://womack.house.gov/news/rss.aspx,,true,0.329,,8,2018,529,0,0,ocd-division/country:us/state:ar/cd:3,2412 Rayburn House Office Building,202-225-4301,202-225-5713,AR,3,false,0503,0,97.54
W000810,https://api.propublica.org/congress/v1/members/W000810.json,Rob,,Woodall,1970-02-11,R,,RepRobWoodall,RepRobWoodall,RobWoodallGA07,412416,623342,122251,21122,N00032416,/m/0cz8ryh,https://woodall.house.gov/,https://woodall.house.gov/rss.xml,,true,0.655,,8,2018,529,6,0,ocd-division/country:us/state:ga/cd:7,1724 Longworth House Office Building,202-225-4272,202-225-4696,GA,7,false,1307,1.13,94.65
W000812,https://api.propublica.org/congress/v1/members/W000812.json,Ann,,Wagner,1962-09-13,R,,RepAnnWagner,RepAnnWagner,,412548,82702,136083,21337,N00033106,/m/07q9w8,https://wagner.house.gov/,https://wagner.house.gov/rss.xml,,true,0.452,,6,2018,529,29,0,ocd-division/country:us/state:mo/cd:2,435 Cannon House Office Building,202-225-1621,202-225-2563,MO,2,false,2902,5.48,97.6
W000813,https://api.propublica.org/congress/v1/members/W000813.json,Jackie,,Walorski,1963-08-17,R,,RepWalorski,RepJackieWalorski,repwalorski,412538,95005,34205,21330,N00031226,/m/0ksf92,http://walorski.house.gov/,,,true,0.43,,6,2018,529,6,0,ocd-division/country:us/state:in/cd:2,419 Cannon House Office Building,202-225-3915,202-225-6798,IN,2,false,1802,1.13,98.09
W000814,https://api.propublica.org/congress/v1/members/W000814.json,Randy,,Weber,1953-07-02,R,,TXRandy14,TXRandy14,TXRandy14,412574,79698,102026,21360,N00033539,/m/0km63t0,https://weber.house.gov/,https://weber.house.gov/rss.xml,,true,0.711,,6,2018,529,14,0,ocd-division/country:us/state:tx/cd:14,1708 Longworth House Office Building,202-225-2831,202-225-0271,TX,14,false,4814,2.65,94.95
W000815,https://api.propublica.org/congress/v1/members/W000815.json,Brad,,Wenstrup,1958-06-17,R,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,412564,1034044,135326,21351,N00033310,/m/0j63b7n,https://wenstrup.house.gov/,,,true,0.577,,6,2018,529,2,0,ocd-division/country:us/state:oh/cd:2,2419 Rayburn House Office Building,202-225-3164,202-225-1992,OH,2,false,3902,0.38,96.77
W000816,https://api.propublica.org/congress/v1/members/W000816.json,Roger,,Williams,1949-09-13,R,,RepRWilliams,RepRogerWilliams,,412578,623742,50112,21364,N00030602,/m/08rszb,https://williams.house.gov/,https://williams.house.gov/rss.xml,,true,0.604,,6,2018,529,5,0,ocd-division/country:us/state:tx/cd:25,1323 Longworth House Office Building,202-225-9896,512-473-8946,TX,25,false,4825,0.95,96.95
W000819,https://api.propublica.org/congress/v1/members/W000819.json,Mark,,Walker,1969-05-20,R,,RepMarkWalker,RepMarkWalker,,412670,76376,146255,21543,N00035311,/m/0115r5gz,https://walker.house.gov/,https://walker.house.gov/rss.xml,,true,0.618,,4,2018,529,16,0,ocd-division/country:us/state:nc/cd:6,1305 Longworth House Office Building,202-225-3065,202-225-8611,NC,6,false,3706,3.02,96.49
W000820,https://api.propublica.org/congress/v1/members/W000820.json,Mimi,,Walters,1962-05-14,R,,RepMimiWalters,RepMimiWalters,,412618,76141,,21509,N00035391,/m/077r0l,https://walters.house.gov/,https://walters.house.gov/rss.xml,,true,0.39,,4,2018,529,0,0,ocd-division/country:us/state:ca/cd:45,215 Cannon House Office Building,202-225-5611,202-225-9177,CA,45,false,0645,0,98.3
W000821,https://api.propublica.org/congress/v1/members/W000821.json,Bruce,,Westerman,1967-11-18,R,,RepWesterman,RepWesterman,,412610,76097,119120,21563,N00035527,/m/0wklff5,https://westerman.house.gov/,https://westerman.house.gov/rss.xml,,true,0.527,,4,2018,529,1,0,ocd-division/country:us/state:ar/cd:4,130 Cannon House Office Building,202-225-3772,,AR,4,false,0504,0.19,96.97
W000822,https://api.propublica.org/congress/v1/members/W000822.json,Bonnie,,Watson Coleman,1945-02-06,D,,RepBonnie,RepBonnie,,412644,79091,24799,21538,N00036158,/m/08kj70,https://watsoncoleman.house.gov/,,,true,-0.597,,4,2018,529,8,0,ocd-division/country:us/state:nj/cd:12,1535 Longworth House Office Building,202-225-5801,202-225-6025,NJ,12,false,3412,1.51,94.05
Y000033,https://api.propublica.org/congress/v1/members/Y000033.json,Don,,Young,1933-06-09,R,,RepDonYoung,RepDonYoung,RepDonYoung,400440,1897,26717,14066,N00007999,/m/024p1k,https://donyoung.house.gov/,https://donyoung.house.gov/news/rss.aspx,,true,0.278,,46,2018,529,17,0,ocd-division/country:us/state:ak/cd:1,2314 Rayburn House Office Building,202-225-5765,202-225-0425,AK,At-Large,true,0200,3.21,88.67
Y000062,https://api.propublica.org/congress/v1/members/Y000062.json,John,,Yarmuth,1947-11-04,D,,RepJohnYarmuth,214258646163,RepJohnYarmuth,412211,1021662,58579,20723,N00028073,/m/0bb00g,https://yarmuth.house.gov/,,,true,-0.381,,12,2018,529,7,0,ocd-division/country:us/state:ky/cd:3,131 Cannon House Office Building,202-225-5401,202-225-5776,KY,3,false,2103,1.32,97.32
Y000063,https://api.propublica.org/congress/v1/members/Y000063.json,Kevin,,Yoder,1976-01-08,R,,RepKevinYoder,CongressmanKevinYoder,RepYoder,412430,61843,34433,21135,N00031502,/m/06w90zv,https://yoder.house.gov/,https://yoder.house.gov/rss.xml,,true,0.568,,8,2018,529,2,0,ocd-division/country:us/state:ks/cd:3,2433 Rayburn House Office Building,202-225-2865,202-225-2807,KS,3,false,2003,0.38,94.69
Y000065,https://api.propublica.org/congress/v1/members/Y000065.json,Ted,,Yoho,1955-04-13,R,,RepTedYoho,CongressmanTedYoho,RepTedYoho,412525,63943,137622,21317,N00033220,/m/0l8lwvh,https://yoho.house.gov/,https://yoho.house.gov/rss.xml,,true,0.694,,6,2018,529,21,0,ocd-division/country:us/state:fl/cd:3,511 Cannon House Office Building,202-225-5744,,FL,3,false,1203,3.97,95.87
Y000066,https://api.propublica.org/congress/v1/members/Y000066.json,David,,Young,1968-05-11,R,,RepDavidYoung,RepDavidYoung,,412628,76211,,21521,N00035509,/m/0127pc92,https://davidyoung.house.gov/,https://davidyoung.house.gov/rss.xml,,true,0.439,,4,2018,529,0,0,ocd-division/country:us/state:ia/cd:3,240 Cannon House Office Building,202-225-5476,,IA,3,false,1903,0,95.65
Z000017,https://api.propublica.org/congress/v1/members/Z000017.json,Lee,,Zeldin,1980-01-30,R,,RepLeeZeldin,RepLeeZeldin,,412646,61616,,21539,N00029404,/m/03h4jcq,https://zeldin.house.gov/,https://zeldin.house.gov/rss.xml,,true,0.333,,4,2018,529,6,0,ocd-division/country:us/state:ny/cd:1,1517 Longworth House Office Building,202-225-3826,202-225-3143,NY,1,false,3601,1.13,94.65
Z000018,https://api.propublica.org/congress/v1/members/Z000018.json,Ryan,,Zinke,1961-11-01,R,,RepRyanZinke,CongressmanRyanZinke,,412640,76298,,21532,,/m/0gkz1jg,https://zinke.house.gov,https://zinke.house.gov/rss.xml,,false,0.412,,4,2018,108,89,0,ocd-division/country:us/state:mt/cd:1,,202-225-3211,,MT,At-Large,false,3000,82.41,89.47
